Course,Chapter,Topic,Course_hour,Chap_hour,Top_hour,
Stats110, Random Variables + Inequalities, inequalities (Cauchy-Schwarz,150.0,4.411764705882353,2.2058823529411766
Stats110, LLN & CLT," law of large numbers
",150.0,4.411764705882353,2.2058823529411766
Stats110, LLN & CLT," central limit theorem
",150.0,4.411764705882353,2.2058823529411766
Stats110, Chi Sqrd + Student-t + Multivar Norm," Chi-Square
",150.0,4.411764705882353,1.4705882352941178
Stats110, Chi Sqrd + Student-t + Multivar Norm," Student-t
",150.0,4.411764705882353,1.4705882352941178
Stats110, Chi Sqrd + Student-t + Multivar Norm," Multivariate Normal
",150.0,4.411764705882353,1.4705882352941178
Stats110, Markov Chains," Markov chains
",150.0,4.411764705882353,1.4705882352941178
Stats110, Markov Chains," transition matrix
",150.0,4.411764705882353,1.4705882352941178
Stats110, Markov Chains," stationary distribution
",150.0,4.411764705882353,1.4705882352941178
Stats110, Irreducibility & Random Walk," Markov chains (cont.)
",150.0,4.411764705882353,1.1029411764705883
Stats110, Irreducibility & Random Walk," irreducibility
",150.0,4.411764705882353,1.1029411764705883
Stats110, Irreducibility & Random Walk," reversibility
",150.0,4.411764705882353,1.1029411764705883
Stats110, Irreducibility & Random Walk," random walk on an undirected network
",150.0,4.411764705882353,1.1029411764705883
Stats110, Markov Chain & Page Rank," Markov chains (cont.)
",150.0,4.411764705882353,2.2058823529411766
Stats110, Markov Chain & Page Rank," Google PageRank as a Markov chain
",150.0,4.411764705882353,2.2058823529411766
Stats110, Look Ahead," a look ahead
",150.0,4.411764705882353,4.411764705882353
StatsUdacity, Introduction," Introduction
",31.5,1.96875,1.96875
StatsUdacity, Visualizing Data," Visualizing Data
",31.5,1.96875,1.96875
StatsUdacity, Central Tendency," Central Tendency
",31.5,1.96875,1.96875
StatsUdacity, Variability," Variability
",31.5,1.96875,1.96875
StatsUdacity, Standardizing," Standardizing
",31.5,1.96875,1.96875
StatsUdacity, Normal Distribution," Normal Distribution
",31.5,1.96875,1.96875
StatsUdacity, Sampling Distribution," Sampling Distribution
",31.5,1.96875,1.96875
StatsUdacity, Estimation," Estimation
",31.5,1.96875,1.96875
StatsUdacity, Hypothesis Testing," Hypothesis Testing
",31.5,1.96875,1.96875
StatsUdacity, t-Tests," t-Tests
",31.5,1.96875,1.96875
StatsUdacity, t-Tests," t-Tests
",31.5,1.96875,1.96875
StatsUdacity, One-way ANOVA," One-way ANOVA
",31.5,1.96875,1.96875
StatsUdacity, ANOVA (cont.)," ANOVA (cont.)
",31.5,1.96875,1.96875
StatsUdacity, Correlation," Correlation
",31.5,1.96875,1.96875
StatsUdacity, Regression," Regression
",31.5,1.96875,1.96875
StatsUdacity, Chi-Squared tests," Chi-Squared tests
",31.5,1.96875,1.96875
Databases, Introduction," Introduction
",42.5,6.071428571428571,2.0238095238095237
Databases, Relational Databases," Model
",42.5,6.071428571428571,2.0238095238095237
Databases, Relational Databases," Querying
",42.5,6.071428571428571,2.0238095238095237
Databases, Relational Databases," UML Language
",42.5,6.071428571428571,2.0238095238095237
Databases, Relational Algebra," Select
",42.5,6.071428571428571,1.0119047619047619
Databases, Relational Algebra," Project
",42.5,6.071428571428571,1.0119047619047619
Databases, Relational Algebra," Join
",42.5,6.071428571428571,1.0119047619047619
Databases, Relational Algebra," Set Operators
",42.5,6.071428571428571,1.0119047619047619
Databases, Relational Algebra," Rename
",42.5,6.071428571428571,1.0119047619047619
Databases, Relational Algebra," Notation
",42.5,6.071428571428571,1.0119047619047619
Databases, XML Data," Introduction
",42.5,6.071428571428571,1.0119047619047619
Databases, XML Data," DTDs
",42.5,6.071428571428571,1.0119047619047619
Databases, XML Data," IDs
",42.5,6.071428571428571,1.0119047619047619
Databases, XML Data," IDREFs
",42.5,6.071428571428571,1.0119047619047619
Databases, XML Data," XML Schema
",42.5,6.071428571428571,1.0119047619047619
Databases, XML Data," Querying
",42.5,6.071428571428571,1.0119047619047619
Databases, JSON Data," Introduction
",42.5,6.071428571428571,6.071428571428571
Databases, SQL," Introduction
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Select
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Set Operators
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Where
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," From
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Joins
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Aggregation
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," NULL
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Data modification statements
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Indexes
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Constraints
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Triggers
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Transactions
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Isolations
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Views
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Authorisation
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," Recursion
",42.5,6.071428571428571,0.3373015873015873
Databases, SQL," OLAP
",42.5,6.071428571428571,0.3373015873015873
Databases, NoSQL," Motivation
",42.5,6.071428571428571,6.071428571428571
NatLangProcessing, The Language Modeling Problem," Markov Processes
",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, The Language Modeling Problem," Trigram Language Model
",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, The Language Modeling Problem," Perplexity
",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Parameter Estimation Models," Linear Interpolation
",48.5,8.083333333333334,4.041666666666667
NatLangProcessing, Parameter Estimation Models," Dicounting Methods
",48.5,8.083333333333334,4.041666666666667
NatLangProcessing, Tagging & Hidden Markov Models," Tagging Problem
",48.5,8.083333333333334,1.6166666666666667
NatLangProcessing, Tagging & Hidden Markov Models," Generative Models for Supervised Learning
",48.5,8.083333333333334,1.6166666666666667
NatLangProcessing, Tagging & Hidden Markov Models," Hidden Markov Model (HMM)
",48.5,8.083333333333334,1.6166666666666667
NatLangProcessing, Tagging & Hidden Markov Models," Parameter Estimation in HMM
",48.5,8.083333333333334,1.6166666666666667
NatLangProcessing, Tagging & Hidden Markov Models," Viterbi Algorithm
",48.5,8.083333333333334,1.6166666666666667
NatLangProcessing, Parsing & Context-Free Grammar," Parsing Problem
",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Parsing & Context-Free Grammar," Context-Free Grammar ",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Parsing & Context-Free Grammar," A Simple Grammar for English ",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Prob Context-Free Grammar," Basics of PCFGs",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Prob Context-Free Grammar," CKY Parsing Algorithm",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Prob Context-Free Grammar," Weaknesses of PCFGs",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Lexicalized PCFGs, "Lexicalization of a Treebank",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Lexicalized PCFGs, "Parameter Estimation in Lexicalised PCFGs",48.5,8.083333333333334,2.6944444444444446
NatLangProcessing, Lexicalized PCFGs, "Evaluation of Lexicalised PCFGs",48.5,8.083333333333334,2.6944444444444446
StatsInference, Bayesian Stats Inference I, "Inference Model",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference I, "Hypothesis Test",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference I, "Estimation",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference I, "LMS Estimation",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference II, "MAP Estimate",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference II, "MSE Estimate",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference II, "LMS Estimate",18.0,3.6,0.9
StatsInference, Bayesian Stats Inference II, "Linear LMS Estimate",18.0,3.6,0.9
StatsInference, Classical Stats Inference I, "Inference Model",18.0,3.6,0.9
StatsInference, Classical Stats Inference I, MLE,18.0,3.6,0.9
StatsInference, Classical Stats Inference I, MSE,18.0,3.6,0.9
StatsInference, Classical Stats Inference I, Confidence Intervals,18.0,3.6,0.9
StatsInference, Classical Inference II, MLE Estimate,18.0,3.6,0.9
StatsInference, Classical Inference II, Confidence Intervals,18.0,3.6,0.9
StatsInference, Classical Inference II, Linear Regression,18.0,3.6,0.9
StatsInference, Classical Inference II, Binary Hypothesis Test,18.0,3.6,0.9
StatsInference, Classical Inference III Overview, Binary Hypothesis Test,18.0,3.6,1.8
StatsInference, Classical Inference III Overview, Composite Test,18.0,3.6,1.8
